auction_id_64,date_time,user_tz_offset,creative_width,creative_height,media_type,fold_position,event_type,imp_type,payment_type,media_cost_cpm,revenue_type,media_cost,buyer_bid,ecp,eap,is_imp,is_learn,predict_type_rev,user_id_64,ip_address,ip_address_trunc,country,region,operating_system,browser,language,venue_id,seller_member_id,publisher_id,site_id,site_domain,tag_id,external_inv_id,reserve_price,seller_revenue_cpm,media_buy_rev_share_pct,pub_rule_id,seller_currency,publisher_currency,publisher_exchange_rate,serving_fees_cpm,serving_fees_revshare,buyer_member_id,advertiser_id,brand_id,advertiser_frequency,advertiser_recency,insertion_order_id,line_item_id,campaign_id,creative_id,creative_freq,creative_rec,cadence_modifier,can_convert,user_group_id,is_control,control_pct,control_creative_id,is_click,pixel_id,is_remarketing,post_click_conv,post_view_conv,post_click_revenue,post_view_revenue,order_id,external_data,pricing_type,booked_revenue,booked_revenue_adv_curr,commission_cpm,commission_revshare,auction_service_deduction,auction_service_fees,creative_overage_fees,clear_fees,buyer_currency,advertiser_currency,advertiser_exchange_rate,latitude,longitude,device_unique_id,device_id,carrier_id,deal_id,view_result,application_id,supply_type,sdk_version,ozone_id,billing_period_id,view_non_measurable_reason,external_uid,request_uuid,dma,city,mobile_app_instance_id,traffic_source_code,external_request_id,deal_type,ym_floor_id,ym_bias_id,is_filtered_request,age,gender,is_exclusive,bid_priority,custom_model_id,custom_model_last_modified,custom_model_leaf_name,device_type,postal_code,imps_for_budget_caps_pacing,hashed_user_id_64,latitude_trunc,longitude_trunc,partition_time_millis,split_id,tc_string,partner_fees,external_campaign_id,playback_method,video_context,player_size_id,error_code,personal_identifiers,device_make_id,postal_code_ext,extended_ids,segment_data_costs,feature_costs,fallback_ad_index,region_id
2.27341792006533E+018,1694973481,-4,320,50,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,34.9500007629395,0.009999999776483,1,0,-1,0,104.28.79.153,104.28.79.0,US,NY,406,9,1,0,3659,2063927,5911106,aad.org,24435057,0,0,1E-05,0.5,2520213,USD,USD,1,0,0,3659,5866150,1,-1,-1,7451901,21765019,0,448374908,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,2,---,1,ast-0.57.0,0,18639440,0,,df7f9d13-a148-4168-b531-2d323955ce0b,501,198423,0,---,---,0,0,0,0,0,u,1,2,0,0,---,2,10025,1,,,,1694970000000,0,,0,,0,0,0,0,[],26,10025-4919,[],0,0,-1,3950
6.81012656635405E+018,1694971135,-7,300,250,1,0,imp,5,4,19.2,0,999.900514365074,999,23.9899997711182,23.9899997711182,1,0,-1,0,104.28.85.115,104.28.85.0,US,CA,464,9,1,0,3659,2063832,5910736,diabetes.org,24426047,0,0,24.00001,0.8,2520116,USD,USD,1,0,0,3659,6114594,7864,-1,-1,7906745,22314892,0,408447921,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0.024,0.024,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,2,---,1,ast-0.57.0,0,20857802,0,,5b5a82f5-8fe4-4cb4-975d-726195b80702,803,181953,0,---,---,0,0,0,0,0,u,1,18,0,0,---,2,90011,1,,,,1694970000000,0,,0,,0,0,0,0,[],26,90011-5700,[],0,0,-1,3922
9.14976287873328E+018,1694972205,-5,300,250,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,0.009999999776483,0.009999999776483,1,0,-1,0,104.28.97.15,104.28.97.0,US,IL,236,9,1,0,3659,2063832,5910736,diabetesfoodhub.org,24438289,0,0,1E-05,0.8,2520116,USD,USD,1,0,0,3659,5866478,1,-1,-1,8614417,21890593,0,451123622,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,2,---,0,ast-0.57.0,0,23899235,0,,2c9e4f61-485e-4fae-8651-0caa1f59473a,602,185967,0,---,---,0,0,0,0,0,u,1,2,0,0,---,1,60629,1,,,,1694970000000,0,,0,,0,0,0,0,[],0,60629-3728,[],0,0,-1,3931
3.96181752291451E+018,1694970766,-4,300,250,1,0,imp,5,4,0.006,0,0.0100000049,0.0100000049,0.009999999776483,0.009999999776483,1,0,-1,0,104.28.58.2,104.28.58.0,US,NY,391,9,1,0,3659,2063814,5910684,drugs.com,24425725,0,0,0.01,0.6,2520094,USD,USD,1,0,0,3659,7326720,1,-1,-1,8539672,21696230,0,447102000,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,1E-05,1E-05,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,2,---,1,ast-0.57.0,0,23593594,0,,907d5066-ba74-45d1-a38c-4e83d416c3fc,501,198423,0,---,---,0,0,0,0,0,u,1,2,0,0,---,2,10025,1,,,,1694970000000,0,,0,,0,0,0,0,[],26,10025-4919,[],0,0,-1,3950
4.21328457089818E+018,1694971380,-4,320,50,1,0,imp,5,4,17.5,0,0.04000001870593,0.04000001870593,34.9500007629395,0.009999999776483,1,0,-1,0,104.28.132.121,104.28.132.0,US,NY,449,9,1,0,3659,2063927,5911106,aad.org,24435057,0,0,35.00002,0.5,2520213,USD,USD,1,0,0,3659,6980738,1,-1,-1,7904194,21453431,0,407803202,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0.035,0.035,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,2,---,1,ast-0.57.0,0,20842045,0,,be43692f-ad0b-4964-9af6-cf209444bfd3,501,198423,0,---,---,0,0,0,0,0,u,1,16,0,0,---,2,10025,1,,,,1694970000000,0,,0,,0,0,0,0,[],26,10025-4919,[],0,0,-1,3950
9.11706913444565E+018,1694973395,-4,320,50,1,1,imp,7,0,14.18625,0,14.18625,14.8910970600167,5.80000019073486,0.636,1,0,-1,6.70253374651638E+018,72.139.206.120,72.139.206.0,CA,ON,390,8,1,0,13293,2307966,0,play.google.com/store/apps/details?id=conquer.the.tower.castle.battle,30272806,0,0,0,0,0,,,0,0,0,3659,5779619,1,527,6,8204783,22427640,0,429688006,527,6,1,0,618,0,0,0,0,0,0,0,0,0,0,,,cpm,0.03,0.03,0,0,0.001702350599401,0,0,0,USD,USD,1,43.7627,-79.7606,5-5abd06d0-bb7f-482d-869b-e0297d33d61b,102733,1,0,1,conquer.the.tower.castle.battle,2,2.2.0,0,22292341,0,---,f5f70ef9-fd6c-4f8d-82cd-fbeaf72abb6e,1031,23497,3092236,---,---,0,0,0,0,0,u,0,0,0,0,---,2,L9H 5M4,1,,,,1694970000000,0,0,0,,0,0,0,0,[],361,L9H 5M4,[],225000,0,-1,562
7.66287832936269E+018,1694972103,-4,300,600,1,1,imp,7,0,4.70588,0,4.70588,4.8500023765,0.5,0.5,1,0,-1,6.70374917799397E+018,---,---,US,NC,457,9,1,0,459,366999,0,medicalnewstoday.com,23832415,0,0,0,0,0,,,0,0,0,3659,7326720,1387191,0,0,8065208,22426536,0,461327597,0,0,1,0,229,0,0,0,0,0,0,0,0,0,0,,,cpm,0.00485,0.00485,0,0,0.000564705882353,0,0,0,USD,USD,1,,,,300,1,1737031,1,---,1,---,0,21719103,0,---,2b4ee026-c54f-431b-9773-97b774d8b792,517,194612,0,---,---,2,0,0,0,0,u,0,0,0,0,---,3,28269,1,,,,1694970000000,0,,0,,0,0,0,0,"[{identity_type:11,identity_value:},{identity_type:9955,identity_value:},{identity_type:9957,identity_value:}]",26,28269-0115,"[{id_type:11,id_value:},{id_type:9955,id_value:},{id_type:9957,id_value:}]",0,0,-1,3951
6.03000151035977E+018,1694971598,-4,320,50,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,34.9500007629395,0.009999999776483,1,0,-1,0,104.28.57.252,104.28.57.0,US,NY,464,9,1,0,3659,2063927,5911106,aad.org,24435057,0,0,1E-05,0.5,2520213,USD,USD,1,0,0,3659,5866150,1,-1,-1,7451901,21765019,0,448374908,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,2,---,1,ast-0.57.0,0,18639440,0,,707fb4fe-a5d9-44cb-bf5f-75dd8e958846,501,198423,0,---,---,0,0,0,0,0,u,1,2,0,0,---,2,10025,1,,,,1694970000000,0,,0,,0,0,0,0,[],26,10025-4919,[],0,0,-1,3950
1.5060411860227E+018,1694972320,-4,300,250,1,0,imp,7,0,2.47259,0,2.47259,3.11215314772651,9.47999954223633,1.08000004291534,1,0,-1,6.78807975483927E+018,104.28.77.0,104.28.77.0,US,NC,464,9,0,0,8241,1037255,0,webmd.com,21433905,0,0,0,0,0,,,0,0,0,3659,6980738,1209086,-1,-1,7904194,21453567,0,423668687,-1,-1,1,0,341,0,0,0,0,0,0,0,0,0,0,,,cpm,0.01,0.01,0,0,0.000296710311469,0,0,0,USD,USD,1,,,,301,1,0,1,---,1,---,0,20842045,0,---,8f838931-f8ab-4ce8-9dac-c295d8373262,518,194767,0,---,---,0,0,0,0,0,u,0,0,0,0,---,2,27410,1,,,,1694970000000,0,,0,,0,0,0,0,"[{identity_type:9955,identity_value:},{identity_type:9957,identity_value:}]",26,27410-2709,"[{id_type:9955,id_value:},{id_type:9957,id_value:}]",30000,0,-1,3951
5.2859233596258E+018,1694970835,-4,728,90,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,34.9500007629395,0.009999999776483,1,0,-1,0,172.225.246.8,172.225.246.0,US,GA,236,9,1,0,3659,2063927,5911106,aad.org,24435057,0,0,1E-05,0.5,2520213,USD,USD,1,0,0,3659,5866150,1,-1,-1,7451901,21765019,0,448374909,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,1,---,0,ast-0.57.0,0,18639440,0,,5a60201b-3cd3-46c3-ad12-f50510123374,524,183861,0,---,---,0,0,0,0,0,u,1,2,0,0,---,1,30349,1,,,,1694970000000,0,,0,,0,0,0,0,[],0,30349-2947,[],0,0,-1,3928
5.4853326195399E+018,1694970089,8,320,50,1,0,imp,4,0,0,-1,0,0,34.9500007629395,0.009999999776483,1,0,-1,1.30974391113669E+018,111.90.197.115,111.90.197.0,PH,13,286,8,1,0,3659,2063927,5911106,aad.org,24435057,0,0,0,0.5,0,USD,USD,1,0,0,3659,0,1,-2,-2,0,0,0,344600732,-2,-2,1,0,497,2,0,0,0,0,0,0,0,0,0,,,---,0,0,0,0,0,0,0,0,USD,USD,1,,,,102453,1,0,3,---,1,ast-0.57.0,0,0,1,,876f6f28-0eac-4e8e-972f-a92fdd283679,1,268742,0,---,---,0,0,0,0,0,u,1,0,0,0,--,2,3000,0,,,,1694970000000,0,,0,,0,0,0,0,[],313,,[],0,0,-1,2918
1.06137140821215E+018,1694973375,-4,300,250,1,1,imp,7,0,10,0,10,10.0000049,12.8900003433228,1.70000004768372,1,0,-1,8.25176509712561E+018,45.16.249.35,45.16.249.0,US,SC,137,8,1,0,11664,2292077,0,mail.yahoo.com,29994637,0,0,0,0,0,,,0,0,0,3659,5896069,1101020,0,0,6973636,22562181,0,439816076,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,,,cpm,0.005,0.005,0,0,0.0012,0,0,0,USD,USD,1,,,,0,1,0,1,---,0,---,0,16823118,0,---,3784a8d8-9c12-401b-b68c-0815dfb6bc5f,519,203037,0,---,---,0,0,0,0,0,u,0,0,0,0,---,1,29445,1,,,,1694970000000,0,,0,,0,0,0,0,[],0,29445-9653,[],0,0,-1,3958
2.14000096048589E+018,1694973439,-4,320,50,1,0,imp,4,0,0,-1,0,0,0.5,0.5,1,0,-1,0,104.28.133.24,104.28.133.0,CA,ON,464,9,1,0,3659,2063929,5911110,familydoctor.org,24435085,0,0,0,0.5,0,USD,USD,1,0,0,3659,0,1,-2,-2,0,0,0,344628957,-2,-2,1,0,0,2,0,0,0,0,0,0,0,0,0,,,---,0,0,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,3,---,1,ast-0.57.0,0,0,1,,aa9be82b-287c-4e19-ac36-d719bebd8da8,1030,23917,0,---,---,0,0,0,0,0,u,1,0,0,0,--,2,M6C 1C7,0,,,,1694970000000,0,,0,,0,0,0,0,[],26,M6C 1C7,[],0,0,-1,562
4.4587352794152E+018,1694971507,-4,300,250,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,0.009999999776483,0.009999999776483,1,0,-1,0,172.225.174.135,172.225.174.0,US,MA,236,9,1,0,3659,2063832,5910736,diabetesfoodhub.org,24438289,0,0,1E-05,0.8,2520116,USD,USD,1,0,0,3659,5866478,1,-1,-1,8614417,21890593,0,451123622,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,2,---,0,ast-0.57.0,0,23899235,0,,2afdfe9f-b61b-427a-9bcc-ad9812141703,506,189727,0,---,---,0,0,0,0,0,u,1,2,0,0,---,1,2108,1,,,,1694970000000,0,,0,,0,0,0,0,[],0,02108-1027,[],0,0,-1,3939
1.54835133969238E+017,1694972082,-4,160,600,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,0.009999999776483,0.009999999776483,1,0,-1,8.56586032568683E+018,104.59.46.13,104.59.46.0,US,SC,236,8,1,0,3659,2063832,5911347,diabetesjournals.org,24438291,0,0,1E-05,0.8,2520116,USD,USD,1,0,0,3659,5866478,1,0,0,8805045,22317762,0,459802501,0,0,1,0,745,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,1,---,0,ast-0.57.0,0,24586209,0,,f5962262-2179-43e3-8389-dac93b64fea9,517,202972,0,---,---,0,0,0,0,0,u,1,2,0,0,---,1,29710,1,,,,1694970000000,0,,0,,0,0,0,0,[],0,29710-8140,[],0,0,-1,3958
6.40575853485009E+018,1694973128,-4,300,250,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,0.009999999776483,0.009999999776483,1,0,-1,0,104.28.57.253,104.28.57.0,US,NY,464,9,1,0,3659,2063832,5910736,diabetesfoodhub.org,24438289,0,0,1E-05,0.8,2520116,USD,USD,1,0,0,3659,5866478,1,-1,-1,8614417,21890593,0,451123622,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,1,---,1,ast-0.57.0,0,23899235,0,,a496a44d-3c5c-4976-bb97-e64eaf5e8ad5,501,198423,0,---,---,0,0,0,0,0,u,1,2,0,0,---,2,10025,1,,,,1694970000000,0,,0,,0,0,0,0,[],26,10025-4919,[],0,0,-1,3950
8.84465544143946E+018,1694970676,-5,300,250,1,0,imp,5,4,0.006,0,0.0100000049,0.0100000049,0.009999999776483,0.009999999776483,1,0,-1,0,104.28.97.20,104.28.97.0,US,IL,464,9,1,0,3659,2063814,5910684,drugs.com,24425725,0,0,0.01,0.6,2520094,USD,USD,1,0,0,3659,7326720,1,-1,-1,8539672,21696230,0,447102000,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,1E-05,1E-05,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,2,---,1,ast-0.57.0,0,23593594,0,,3e2a5af7-82f6-4592-a58f-e4aaa56cb89b,602,185967,0,---,---,0,0,0,0,0,u,1,2,0,0,---,2,60629,1,,,,1694970000000,0,,0,,0,0,0,0,[],26,60629-3728,[],0,0,-1,3931
3.72345565249223E+018,1694973070,5,300,250,1,0,imp,4,0,0,-1,0,0,0.5,0.5,1,0,-1,1.24646660198436E+018,101.0.33.66,101.0.33.0,IN,23,228,8,1,0,3659,2063929,5911110,familydoctor.org,24435085,0,0,0,0.5,0,USD,USD,1,0,0,3659,0,1,-2,-2,0,0,0,344629169,-2,-2,1,0,752,2,0,0,0,0,0,0,0,0,0,,,---,0,0,0,0,0,0,0,0,USD,USD,1,,,,8613,1,0,3,---,1,ast-0.57.0,0,0,1,,540ff6c8-e751-4d96-9f77-f41420714c5a,1,117945,0,---,---,0,0,0,0,0,u,1,0,0,0,--,2,143001,0,,,,1694970000000,0,,0,,0,0,0,0,[],440,,[],0,0,-1,1757
6.30682950762808E+018,1694973554,9,728,90,1,0,imp,4,0,0,-1,0,0,34.9500007629395,0.009999999776483,1,0,-1,0,121.45.94.162,121.45.94.0,AU,5,236,8,1,0,3659,2063927,5911106,aad.org,24435057,0,0,0,0.5,0,USD,USD,1,0,0,3659,0,1,-2,-2,0,0,0,344599433,-2,-2,1,0,0,2,0,0,0,0,0,0,0,0,0,,,---,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,3,---,0,ast-0.57.0,0,0,1,,d9babdfa-f882-4ea7-a5e4-1ceca5e8854b,947,218451,0,---,---,0,0,0,0,0,u,1,0,0,0,--,1,5107,0,,,,1694970000000,0,,0,,0,0,0,0,[],0,,[],0,0,-1,139
8.04079858374066E+018,1694970859,-4,320,50,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,34.9500007629395,0.009999999776483,1,0,-1,1.03650437507445E+018,12.37.176.130,12.37.176.0,US,GA,228,8,1,0,3659,2063927,5911106,aad.org,24435057,0,0,1E-05,0.5,2520213,USD,USD,1,0,0,3659,5866150,1,1,0,7451901,21765019,0,448374908,1,0,1,0,871,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,8613,1,0,2,---,1,ast-0.57.0,0,18639440,0,,45190593-4bdf-46ac-acae-738a1cfedc65,524,184417,0,---,---,0,0,0,0,0,u,1,2,0,0,---,2,30669,1,,,,1694970000000,0,,0,,0,0,0,0,[],440,30669-2608,[],0,0,-1,3928
6.93750649646477E+018,1694971884,-7,320,50,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,0.009999999776483,0.009999999776483,1,0,-1,0,104.28.111.144,104.28.111.0,US,CA,236,9,1,0,3659,2063832,5911347,diabetesjournals.org,24438291,0,0,1E-05,0.8,2520116,USD,USD,1,0,0,3659,5866478,1,-1,-1,8805045,22317762,0,459802357,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,2,---,0,ast-0.57.0,0,24586209,0,,fd259b4b-5074-41cf-aa1a-5eb173bca224,803,181953,0,---,---,0,0,0,0,0,u,1,2,0,0,---,1,90011,1,,,,1694970000000,0,,0,,0,0,0,0,[],0,90011-5700,[],0,0,-1,3922
3.06498953160088E+018,1694973048,-4,320,50,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,0.009999999776483,0.009999999776483,1,0,-1,0,173.66.190.170,173.66.190.0,US,MD,396,9,1,0,3659,2063832,5911347,diabetesjournals.org,24438291,0,0,1E-05,0.8,2520116,USD,USD,1,0,0,3659,5866478,1,-1,-1,8805045,22317762,0,459802357,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,2,---,1,ast-0.57.0,0,24586209,0,,27516cec-8038-4fbc-a878-7a7911d374a9,511,190276,0,---,---,0,0,0,0,0,u,1,2,0,0,---,2,20815,1,,,,1694970000000,0,,0,,0,0,0,0,[],26,20815-4173,[],0,0,-1,3938
4.15477181258567E+018,1694971651,-5,160,600,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,0.009999999776483,0.009999999776483,1,0,-1,0,172.225.66.1,172.225.66.0,US,IL,421,9,1,0,3659,2063832,5911347,diabetesjournals.org,24438294,0,0,1E-05,0.8,2520116,USD,USD,1,0,0,3659,5866478,1,-1,-1,8331154,21186096,0,436864663,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,2,---,1,ast-0.57.0,0,22813998,0,,614c170e-e43b-43a2-be13-c0f1129fd462,602,185967,0,---,---,0,0,0,0,0,u,1,2,0,0,---,2,60629,1,,,,1694970000000,0,,0,,0,0,0,0,[],26,60629-3728,[],0,0,-1,3931
1.26985938481579E+017,1694971441,-5,320,50,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,34.9500007629395,0.009999999776483,1,0,-1,0,98.170.230.31,98.170.230.0,US,FL,236,9,1,0,3659,2063927,5911106,aad.org,24435057,0,0,1E-05,0.5,2520213,USD,USD,1,0,0,3659,5866150,1,-1,-1,7451901,21765019,0,448374908,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,2,---,0,ast-0.57.0,0,18639440,0,,56e9099a-5753-4446-8d18-f9ece9e6a828,686,183399,0,---,---,0,0,0,0,0,u,1,2,0,0,---,1,32536,1,,,,1694970000000,0,,0,,0,0,0,0,[],0,,[],0,0,-1,3927
1.73509148091083E+018,1694970325,-4,300,250,1,0,imp,4,0,0,-1,0,0,0.5,0.5,1,0,-1,0,71.10.149.158,71.10.149.0,US,MI,457,9,1,0,3659,2063929,5911110,familydoctor.org,24435085,0,0,0,0.5,0,USD,USD,1,0,0,3659,0,1,-2,-2,0,0,0,344629169,-2,-2,1,0,0,2,0,0,0,0,0,0,0,0,0,,,---,0,0,0,0,0,0,0,0,USD,USD,1,,,,300,1,0,3,---,1,ast-0.57.0,0,0,1,,3fad89d2-4935-4ed1-a6fb-a2df7957fa71,513,191623,0,---,---,0,0,0,0,0,u,1,0,0,0,--,3,48642,0,,,,1694970000000,0,,0,,0,0,0,0,[],26,48642-3230,[],0,0,-1,3940
5.41295443946812E+018,1694971474,-5,728,90,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,0.009999999776483,0.009999999776483,1,0,-1,5.16121235252792E+018,24.42.197.233,24.42.197.0,US,AL,137,19,1,0,3659,2063832,5911347,diabetesjournals.org,24438291,0,0,1E-05,0.8,2520116,USD,USD,1,0,0,3659,5866478,1,15,117534,8331154,21186096,0,436864656,0,0,1,0,192,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,2,---,0,ast-0.57.0,0,22813998,0,,743c7f3a-b306-4091-bf4f-c56e04215752,691,180240,0,---,---,0,0,0,0,0,u,1,2,0,0,---,1,35758,1,,,,1694970000000,0,,0,,0,0,0,0,[],0,35758-1270,[],0,0,-1,3918
4.15363850949661E+018,1694972745,-5,320,50,1,0,imp,4,0,0,-1,0,0,0.5,0.5,1,0,-1,1.95348963342252E+018,187.189.72.26,187.189.72.0,MX,15,228,8,3,0,3659,2063929,5911110,familydoctor.org,24435085,0,0,0,0.5,0,USD,USD,1,0,0,3659,0,1,-2,-2,0,0,0,344628957,-2,-2,1,0,2,2,0,0,0,0,0,0,0,0,0,,,---,0,0,0,0,0,0,0,0,USD,USD,1,,,,8613,1,0,3,---,1,ast-0.57.0,0,0,1,,da3590a7-90fd-4ec4-9d70-6622566f34e9,1,245848,0,---,---,0,0,0,0,0,u,1,0,0,0,--,2,55055,0,,,,1694970000000,0,,0,,0,0,0,0,[],440,,[],0,0,-1,2613
1.97815994697368E+018,1694971221,1,728,90,1,0,imp,4,0,0,-1,0,0,34.9500007629395,0.009999999776483,1,0,-1,7.72014772011128E+018,94.192.6.228,94.192.6.0,GB,K2,137,19,1,0,3659,2063927,5911106,aad.org,24435057,0,0,0,0.5,0,USD,USD,1,0,0,3659,0,1,-2,-2,0,0,0,344599433,-2,-2,1,0,72,2,0,0,0,0,0,0,0,0,0,,,---,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,360,0,3,---,0,ast-0.57.0,0,0,1,,b695be08-427f-4585-837d-dcbed35830a5,2670,105150,0,---,---,0,0,0,0,0,u,1,0,0,0,--,1,OX11 7HS,0,,,,1694970000000,0,,0,,0,0,0,0,[],0,OX11 7HS,[],0,0,-1,1215
7.71608415372543E+018,1694972375,-4,320,50,1,0,imp,5,4,17.5,0,0.04000001870593,0.04000001870593,34.9500007629395,0.009999999776483,1,0,-1,5.06659643202739E+018,192.198.57.88,192.198.57.0,US,IN,228,8,1,0,3659,2063927,5911106,aad.org,24435057,0,0,35.00002,0.5,2520213,USD,USD,1,0,0,3659,6980738,1,0,0,7904194,21453431,0,407803202,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,,,cpm,0.035,0.035,0,0,0,0,0,0,USD,USD,1,,,,8613,1,0,1,---,1,ast-0.57.0,0,20842045,0,,6bb78b4a-30ac-4df8-ad23-3eae03599d93,527,187288,0,---,---,0,0,0,0,0,u,1,16,0,0,---,2,46135,1,,,,1694970000000,0,,0,,0,0,0,0,[],440,46135-1243,[],0,0,-1,3932
3.46562868481812E+018,1694971458,-4,320,50,1,0,imp,5,4,17.5,0,0.04000001870593,0.04000001870593,34.9500007629395,0.009999999776483,1,0,-1,0,174.242.143.106,174.242.143.0,US,RI,437,9,1,0,3659,2063927,5911106,aad.org,24435057,0,0,35.00002,0.5,2520213,USD,USD,1,0,0,3659,6980738,1,-1,-1,7904194,21453431,0,407803202,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0.035,0.035,0,0,0,0,0,0,USD,USD,1,,,,301,14,0,2,---,1,ast-0.57.0,0,20842045,0,,bf754a9b-5a39-4817-ab0d-6224b0f325b4,521,202899,0,---,---,0,0,0,0,0,u,1,16,0,0,---,2,2886,1,,,,1694970000000,0,,0,,0,0,0,0,[],26,02886-6803,[],0,0,-1,3957
4.99402162848769E+017,1694970658,-4,300,250,1,0,imp,5,4,0.006,0,0.0100000049,0.0100000049,0.009999999776483,0.009999999776483,1,0,-1,0,107.77.235.173,107.77.235.0,US,GA,375,8,1,0,3659,2063814,5910684,drugs.com,24425725,0,0,0.01,0.6,2520094,USD,USD,1,0,0,3659,7326720,1,-1,-1,8539672,21696230,0,447102000,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,1E-05,1E-05,0,0,0,0,0,0,USD,USD,1,,,,300,60,0,2,---,1,ast-0.57.0,0,23593594,0,,b6886ce5-f061-4c1c-9eaa-1c490a2a6c55,520,183864,0,---,---,0,0,0,0,0,u,1,2,0,0,---,3,30904,1,,,,1694970000000,0,,0,,0,0,0,0,[],26,30904-5053,[],0,0,-1,3928
8.21250943807169E+017,1694971855,-5,320,50,1,0,imp,7,0,1.89236,0,1.89236,3.01454691780109,6.98000001907349,2.04999995231628,1,0,-1,0,172.225.216.64,172.225.216.0,US,IL,464,9,1,0,7090,0,0,verywellhealth.com,0,0,0,0,0,0,,,0,0,0,3659,6980738,359987,-1,-1,7904194,21453567,0,423668801,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0.01,0.01,0,0,0.000227083687658,0,0,0,USD,USD,1,,,,301,1,0,1,---,1,pbjs-7.54.5,0,20842045,0,---,817efc78-d21a-4e31-af0b-08b79bd83fa5,602,185967,0,---,---,0,0,0,0,0,u,0,0,0,0,---,2,60629,1,,,,1694970000000,0,,0,,0,0,0,0,[],26,60629-3728,[],30000,0,-1,3931
